Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012
"354870805000515","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","1","340","1275",3.75,3.39,712.65,310601.76,850.18,253416.62,431.42,270476.98,785.45,214263.87
"354870805000516","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","191","605",3.17,2.46,1016.66,1639410,1169.78,1707612.83,671.05,1325050.72,1103.51,1702953.57
"354870805000517","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","264","768",2.91,1.96,1254.99,1425410.28,1374.76,1396670.14,721.43,912734.78,1151.57,961719.78
"354870805000518","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","210","687",3.27,2.08,1115.95,869167.26,1220.57,822712.75,713.94,686527.1,1035.13,662850.82
"354870805000519","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","212","664",3.13,2.19,1150.3,950146.97,1270.12,896652.91,752.88,788465.03,1164.45,740109.27
"354870805000520","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","294","1156",3.93,4.66,519.93,468558.05,967.46,438719.03,415.84,357212.57,859.52,356986.39
"354870805000521","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","166","632",3.81,2.76,628.1,485402,947.86,428912.16,534.29,362821.4,890.49,287278.67
"354870805000522","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","1","21","75",3.57,2.46,624.29,307785.71,771.18,264373.53,361.21,242878.51,722.42,224243.94
"354870805000523","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","181","556",3.07,1.89,1610.98,5008308.99,1715.22,5154440.57,969.94,2555107.66,1419.35,3102728.45
"354870805000524","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","116","390",3.36,2.6,983.03,847118.67,1239.47,749190.8,849.19,897738.24,1275.69,804122.81
"354870805000525","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","7",,,,,,,,,32.69,22562.79,637.5,65025
"354870805000526","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","1","204","717",3.51,2.3,668.37,289749.26,806.79,237772.39,398.91,243512.65,702.33,215548.43
"354870805000527","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","1","177","660",3.73,2.21,792.99,225345.07,861.1,185808.37,491.38,258562.13,775.42,187567.66
"354870805000528","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","1","174","592",3.4,2.75,920.53,350696.76,1007.38,295953.51,604.16,352261.63,925.06,242185.68
"354870805000529","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","1","92","345",3.75,2.26,906.89,388750.63,1142.93,217812.9,562.87,340096.5,1002.93,163566.81
"354870805000530","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","277","947",3.42,2.09,1185.34,756286.83,1243.7,720800.26,693.97,593844.27,1018.48,540934.23
"354870805000531","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","143","492",3.44,2.52,1385,1578602.46,1636.82,1452397.5,885.6,1080995,1392.97,993256.05
"354870805000532","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","194","648",3.34,2.32,1449.88,2883965.64,2163.67,2758397.53,855.37,1690768,1649.24,1951547.45
"354870805000533","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","180","551",3.06,1.38,2792.31,5841626.19,2956.56,5698784.64,1633.63,4389159.75,2421.45,4598791.25
"354870805000534","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","238","795",3.34,1.63,2191.85,5291823.13,2882.1,4967136.21,1360.19,3849026.28,2339.27,4330423.65
"354870805000535","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","210","658",3.13,1.64,2212.63,4772327.71,2685.85,4520542.69,1510.09,3457769.18,2235.72,3497095.56
"354870805000536","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","280","827",2.95,1.44,3117.48,8055898.21,3232.94,7980703.97,1850.4,5631343.33,2562.62,5974330.62
"354870805000537","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","192","676",3.52,1.39,5927.33,33961924.02,6322.48,33726381.5,2730.18,21390285.56,4422.61,27179866.97
"354870805000538","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","418","1401",3.35,1.82,2812.48,12884430.61,3238.62,13458113.18,1461.38,6860681.53,2508.15,9152688.79
"354870805000539","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","274","892",3.26,1.83,938.05,728779.55,1152.58,647822.3,598.39,530674.89,1000.39,484930.42
"354870805000540","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","323","1112",3.44,1.65,1001.95,982299.85,1189.82,942808.84,611.67,639752.92,1024.19,648727.76
"354870805000541","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","201","606",3.01,2.1,1150.43,1113741.49,1270.53,1077219.36,761.7,993692.35,1120.15,1059979.52
"354870805000542","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","262","887",3.39,2.08,1098.74,717501.86,1204.48,658947.95,677.67,578956,1047.93,507133.32
"354870805000543","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","194","656",3.38,1.98,1503.7,2100203.5,1648.12,2063684.14,837.17,1225763.65,1329.89,1292109.32
"354870805000544","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","336","1137",3.38,2.05,1739.54,1766356.09,1867.36,1657106.37,978.98,1317728.54,1454.07,1266318.21
"354870805000545","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","195","697",3.57,1.72,1279.25,1358194.79,1708.59,1078550.12,697.58,882599.38,1330.57,841114.22
"354870805000546","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","322","1099",3.41,1.43,1839.29,53518057.74,2122.76,61192118.61,1013.4,19915726.27,1709.78,32432575.08
"354870805000547","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","376","1208",3.21,1.62,1549.15,1817657.65,1659.49,1763861.02,820.53,1177302.81,1305.16,1240226.56
"354870805000548","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","264","895",3.39,2.1,1539.13,1603477.84,1658.49,1529567.52,838.65,1196507.27,1376.02,1223801.01
"354870805000549","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","157","510",3.25,2.65,797.53,1062313.17,1108.07,1132475.48,685.11,744827.25,1064.11,753592.14
"354870805000550","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","1","261","853",3.27,2.54,666.28,430232.33,794.05,411192.23,427.6,302044.44,732.16,294171.02
"354870805000551","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","128","458",3.58,3.16,1257.55,1160522.2,1352.66,1119295.6,787.87,1088323.94,1219.32,1158513.9
"354870805000552","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","272","932",3.43,2.44,1425.86,1555580.76,1491.67,1529109.82,786.09,1040727.27,1199.58,1092241.7
"354870805000553","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708015",Bairro dos Casa,"1","0","158","492",3.11,1.95,1220.27,722590.94,1311.58,656449.05,765.98,681506.47,1129.23,594203.46
"354870805000554","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","236","779",3.3,2.37,1345.69,1072148.97,1456.81,998467.65,761.34,791458.26,1173.58,736081.4
"354870805000555","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"2","0","445","1534",3.45,2.81,1261.31,2481450.9,1379.08,2550899.07,688.08,1366642.31,1141.38,1750091.15
"354870805000556","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","261","936",3.59,2.17,1053.89,831864.6,1170.49,787230.14,610.43,1117981.58,1075.12,1470245.82
"354870805000557","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","398","1321",3.32,1.93,988.32,714828.24,1156.92,641502.13,650.43,558100.07,1020.7,497792.46
"354870805000558","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","1","379","1269",3.35,2.86,604.29,230019.67,746.01,178070.31,380.1,205880.13,710.36,150058.68
"354870805000559","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","224","790",3.53,2.38,1067.49,968921,1245.4,908518.42,571.38,639341.47,1005.69,688663.72
"354870805000560","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","220","728",3.31,2.15,1206.82,677050.49,1382.82,531660.81,663.58,582507.07,1136.81,459622.77
"354870805000561","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","125","419",3.35,1.57,1224.01,865915.52,1296.62,822769.43,781.78,687421.8,1099.84,617007.83
"354870805000562","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","352","1152",3.27,1.92,1110.44,906829.82,1248.8,846843.54,680.52,654884.73,1072.5,611634.05
"354870805000563","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","222","711",3.2,2.05,909.93,774056.8,1097.85,727355.09,597.02,514623.21,962.83,477634.31
"354870805000564","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","239","794",3.32,2.48,874.5,955684.07,1298.17,868148.14,515.86,601488.36,1140.24,617612.09
"354870805000565","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","152","463",3.05,1.36,1101.59,459856.85,1196.01,385814,730.31,475415.2,1053.44,344899.25
"354870805000566","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","198","682",3.44,1.86,1111.36,1536185.91,1341.76,1545573.86,676.01,860944.83,1111.96,931598.21
"354870805000567","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","275","913",3.32,1.61,1162.2,1420004.08,1377.6,1386303.69,677.08,890710.18,1160.28,965892.34
"354870805000568","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","292","958",3.28,2.2,594.54,350085.44,890.29,260468.96,584.8,379235.94,926.21,284239.35
"354870805000569","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","249","875",3.51,2.98,1055.73,905095.57,1200.35,855258.04,670.6,699969.63,1099.25,676147.25
"354870805000570","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","101","381",3.77,3.08,1428.07,1188743.43,1534.41,1113285.88,694.58,895313.31,1189.69,944734.14
"354870805000571","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","358","1216",3.4,1.93,1222.4,779442.73,1287.12,737287.01,698.26,632142.88,1080.35,565165.49
"354870805000572","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","318","1143",3.59,2.17,903.64,610894.92,1172.89,476567.63,504.61,410823.62,938.37,356835.29
"354870805000573","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","338","1258",3.72,2.63,948.43,591635.4,1037.44,554697.22,469.42,396734.67,878.8,382940.31
"354870805000574","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","375","1273",3.39,2.07,996.9,541023.48,1106.03,479365.8,573.12,460222.04,942.53,408601.46
"354870805000575","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","268","992",3.7,2.94,721.86,608365.93,1118.25,498533.14,457.69,413452.85,946.64,392234.9
"354870805000576","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"2","0","324","1192",3.68,2.91,841.53,420488.67,998.74,341740.93,485.3,327344.13,839.87,268611.22
"354870805000577","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708019",Botujuru,"1","0","180","683",3.79,3.04,1057.62,812943.36,1260.74,712323.98,642.62,559570.14,1042.14,490918.34
"354870805000578","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","327","1081",3.31,1.91,1167.28,740029.93,1235.28,699010.97,668.25,581539.93,1035.84,520567.69
"354870805000579","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","174","599",3.44,2.11,981.01,760222.25,1153.34,694565.1,569.22,542259.83,996.14,523616.43
"354870805000580","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","321","1088",3.39,2.06,934.49,568032.83,1023.79,530761.23,512.86,412250.99,881.09,383744.81
"354870805000581","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708021",Alvarenga,"1","0","231","786",3.4,2.22,794.59,390738.75,955.99,315417.74,496.23,338334.81,845.29,281120.28
